CountryName,Avg_Stringency,Max_Stringency,Std_Stringency,Avg_GovResponse,Total_Cases,Total_Deaths,Avg_Containment,CaseFatalityRate,Cluster
Czech Republic,39.48719890510949,82.41,22.872042176725625,48.051669708029195,4579875.0,42131.0,47.80653284671533,0.9199159365703212,2
Democratic Republic of Congo,37.43197080291971,80.56,18.858453587949032,32.174479927007305,95173.0,1462.0,34.692125912408756,1.5361499584966325,0
Denmark,35.377308394160586,72.22,22.905919945457974,40.4283302919708,3385836.0,7758.0,41.42677919708029,0.22913100339177678,2
Djibouti,39.840583941605836,94.44,20.824985446256182,37.50173357664234,15690.0,189.0,41.97125,1.2045889101338432,2
Dominica,39.841094890510945,79.63,20.219678987152573,45.10059306569343,15760.0,74.0,49.526423357664235,0.46954314720812185,2
Dominican Republic,45.041660583941606,100.0,31.76640337748851,44.45102189781022,655540.0,4384.0,49.34432481751825,0.668761631631937,1
Ecuador,47.739260948905105,93.52,25.555428866827096,54.64942518248176,1040463.0,35940.0,53.253868613138685,3.454231433506045,1
Egypt,43.27303832116788,87.96,24.14984006455809,46.32666970802919,515645.0,24801.0,45.02951642335766,4.8097043508615425,2
El Salvador,41.40949817518248,100.0,24.401051051993754,42.793594890510946,201785.0,4230.0,44.449598540145985,2.0962906063384295,2
Eritrea,61.98833029197081,93.52,24.03887518631495,47.81025547445255,10189.0,103.0,53.10784671532846,1.0108941014819903,1
Estonia,32.01828467153285,77.78,18.283789625850524,38.630629562043794,611891.0,2854.0,37.4275,0.4664229413408597,0
Eswatini,48.58365875912409,89.81,24.73653861915536,47.052417883211675,74021.0,1422.0,51.35913321167883,1.9210764512773402,1
Ethiopia,45.03737226277372,80.56,20.252718354826424,43.14700729927007,498001.0,7572.0,48.28855839416059,1.5204788745404125,2
Faeroe Islands,27.565136861313867,60.19,16.333459313076858,33.316888686131385,34658.0,28.0,34.18770072992701,0.08078942812626233,0
Fiji,54.02374087591241,92.18,23.2261277780831,55.48072080291971,68702.0,881.0,55.71657846715329,1.282349858810515,1
Finland,32.519306569343065,71.3,17.638147783585712,43.79566605839416,1438205.0,7933.0,41.52480839416059,0.5515903504715948,0
France,42.27250912408759,87.96,24.122151266731485,47.96346715328467,38266999.0,158385.0,49.79439781021898,0.413894489087059,2
Gabon,47.46268248175183,84.26,27.970270422377318,45.370848540145985,48980.0,306.0,47.01462591240876,0.6247447937933851,2
Gambia,32.8836496350365,83.33,23.814280382541902,36.26269160583942,12586.0,372.0,40.99352189781022,2.955665024630542,2
Georgia,43.51702554744526,100.0,28.230873046560845,43.61724452554745,1808820.0,16897.0,47.378622262773725,0.9341449121526741,2
Germany,44.04211678832117,85.19,25.917768734101816,53.45463503649635,37369866.0,161465.0,53.07085766423357,0.4320727294018127,1
Ghana,42.581414233576645,84.26,14.102275346963948,40.79484489051095,171048.0,1461.0,45.54116788321168,0.8541462045741546,2
Greece,52.54457116788321,88.89,27.412333127393005,60.402299270072994,5548487.0,34779.0,57.4523905109489,0.6268195275576928,1
Greenland,30.740702554744523,77.78,16.808480305812836,34.33035583941606,11971.0,21.0,36.68812043795621,0.1754239411912121,0
Guam,43.72554744525547,85.19,22.71062216165458,44.32575729927007,60020.0,411.0,49.65502737226278,0.6847717427524159,2
Guatemala,53.457545620437955,96.3,21.747055231244406,51.94133211678832,1204132.0,20001.0,52.98520072992701,1.6610305182488299,1
Guinea,52.760620437956206,80.56,18.944133357211165,47.88762773722628,38210.0,466.0,53.208731751824814,1.2195760272180058,1
Guyana,52.199142335766425,87.04,24.486266544930928,52.84697080291971,72163.0,1286.0,55.786295620437954,1.7820766874991338,1
Haiti,44.14991788321168,93.52,20.204484625663795,42.2491697080292,33893.0,860.0,44.6915602189781,2.537397102646564,2
Honduras,62.847700729927006,100.0,31.254094836094666,61.64684306569343,465915.0,11071.0,61.439288321167886,2.3761844971722312,1
Hong Kong,58.07604927007299,75.0,12.511092561065272,66.06140510948906,2625633.0,11807.0,65.1890510948905,0.44968203857888744,1
Hungary,36.542892335766425,79.63,24.624010833458836,42.371934306569344,2185816.0,48495.0,42.27564781021898,2.2186222445073143,2
Iceland,30.61391423357664,65.74,16.698736208652264,41.80252737226277,207974.0,229.0,37.46819343065693,0.11010991758585208,0
India,47.900718090353124,100.0,29.688014438395804,52.96827776681791,44679873.0,530705.0,54.37633088380352,1.1877943341513078,1
Indonesia,54.45875,80.09,18.127514801133,54.378722627737226,6719815.0,160612.0,55.98177919708029,2.3901253233905995,1
Iran,59.33673357664233,83.33,17.508488485496454,50.64114051094891,7561140.0,144685.0,52.91448905109489,1.9135342025144355,1
Iraq,58.38047445255474,96.3,24.434623554862515,51.386605839416056,2465107.0,25373.0,55.35071167883211,1.0292859498593774,1
Ireland,42.542947080291974,90.74,29.928872777570675,51.237764598540146,1687668.0,8293.0,48.24720802919708,0.4913881166200935,1
Israel,43.283403284671536,94.44,25.172337854569832,55.25209854014599,4763676.0,12037.0,52.55301094890511,0.25268301202684645,1
Italy,52.284242700729926,93.52,24.7988924515438,61.36648722627737,25143705.0,184642.0,61.730602189781024,0.7343468275657863,1
Jamaica,53.979808394160585,89.81,30.064212218355014,51.91721715328467,152758.0,3461.0,56.47369525547445,2.2656751201246417,1
Japan,40.35818430656934,55.09,10.28443396580728,49.88975364963503,29234677.0,57274.0,44.706651459854015,0.1959111776743762,0
Jordan,41.26021897810219,100.0,29.799013371970428,41.39062043795621,1746997.0,14122.0,43.71241788321168,0.8083585718807761,2
Kazakhstan,51.24129562043795,92.13,29.953118515809273,45.88244525547446,1488306.0,19057.0,50.887864963503645,1.280449047440513,1
Kenya,51.549543795620444,88.89,21.12113804469598,50.02369525547445,342499.0,5688.0,54.03923357664234,1.6607347758679585,1
Kiribati,25.193649635036493,81.48,18.093920374586638,25.450328467153287,3430.0,13.0,27.286322992700732,0.37900874635568516,0
Kosovo,48.40020072992701,92.59,22.592615077337335,45.948476277372265,272283.0,3202.0,48.449023722627736,1.1759823419016244,2
Kuwait,48.542326642335766,100.0,31.156365025685425,45.198713503649635,662747.0,2570.0,46.83565693430657,0.38777995222913114,1
Kyrgyz Republic,46.01752737226278,92.13,22.493852521917837,48.27310218978102,206557.0,2991.0,47.00501824817518,1.4480264527466995,2
Laos,46.14121350364963,96.3,23.87335619407098,52.84370437956204,217797.0,758.0,50.532436131386866,0.3480305054706906,1
Latvia,35.48866788321168,67.59,20.55322902238659,38.25767335766423,973830.0,6161.0,37.857427007299265,0.6326566238460511,0
Lebanon,51.863138686131386,92.59,26.757152843925127,51.22851277372263,1222515.0,10746.0,52.93536496350365,0.8790076195384106,1
Lesotho,43.89566605839416,90.74,23.562589176242522,39.50978102189781,34490.0,706.0,43.94561131386861,2.046970136271383,2
Liberia,45.33067518248175,87.96,17.853482749920346,43.69587591240876,8043.0,294.0,49.62204379562044,3.6553524804177546,2
Libya,56.77587591240876,100.0,27.75925884551257,44.59699817518248,507142.0,6437.0,50.96788321167883,1.2692697508784523,1
Liechtenstein,35.42360401459854,67.59,19.80531271523059,38.403531021897805,21276.0,88.0,42.54857664233577,0.41361158112427143,0
Lithuania,36.01941605839416,87.04,24.35831045918052,46.07834854014599,1288374.0,9481.0,42.011669708029196,0.7358888024750577,2
Luxembourg,37.25629562043796,79.63,19.381339609991514,47.142125912408765,311746.0,1178.0,48.011870437956205,0.37787172890750803,2
Macao,33.347536496350365,78.7,12.69066403149617,50.50187043795621,2501.0,45.0,48.24652372262774,1.7992802878848462,2
Madagascar,37.57185218978102,95.37,26.043307527601396,36.38839416058394,67735.0,1416.0,39.559324817518245,2.0904997416402153,2
Malawi,38.98188868613139,64.81,15.532043348666576,39.56814781021898,88220.0,2896.0,42.28862226277372,3.282702335071412,0
Malaysia,49.19622262773722,91.67,26.540540726696968,56.95090328467153,5026677.0,36853.0,55.31184306569343,0.733148360238782,1
Mali,37.48359489051094,78.7,16.061292402552866,40.082235401459855,32770.0,743.0,43.05592153284672,2.2673176685993286,0
Malta,39.901021897810224,87.04,22.14250317395601,49.206560218978105,116384.0,815.0,50.153147810218975,0.7002680780863348,2
Mauritania,36.26499087591241,77.78,20.016502949305394,36.50861313868614,63425.0,997.0,40.48588503649635,1.571935356720536,0
Mauritius,34.30613138686131,97.22,27.226177776991847,44.472682481751825,289980.0,1041.0,43.432299270072996,0.3589902751913925,2
Mexico,43.99120437956204,82.41,24.206778465179973,42.832892335766424,7234467.0,331105.0,46.2935401459854,4.576771170564466,2
Moldova,41.16257299270073,87.04,25.08066865581892,44.34641423357664,596550.0,11933.0,46.376770072992706,2.0003352610845697,2
Monaco,36.800675182481754,76.85,19.468729116842486,45.85347627737226,15948.0,65.0,46.92253649635036,0.4075746175068974,2
Mongolia,42.96206204379562,96.3,28.0015716020092,45.54576642335767,1007266.0,2136.0,46.22345802919708,0.21205917801256072,2
